"BRAND_NAME","REVIEW_CONTENT","REVIEW_RATING","REVIEWER_INFO","PURCHASE_TAG","REVIEW_ADDITIONAL_INFO","REVIEW_DATE","REVIEW_ID"
아누아,"너무너무 좋아요 다음에도 꼭 다시 사서 사용할게용
진짜 감사합니다!",5,,한달이상사용,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-20 00:00:00.000,362869960
토리든,"몇통째 쓰는지 뫃르겠어요 가격도 부담없고 순하고 좋으요~~",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-03-24 00:00:00.000,362869964
아누아,"겨울철 보습과 진정에 좋은 토너인 것 같아요 앞으로도 구매할게요",5,,재구매,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-03-20 00:00:00.000,362869966
아누아,"좋아요 가끔 토너팩으로 사용할 때 보습 효과가 탁월하게 나타나는 것 같아요",5,,재구매,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-03-20 00:00:00.000,362869971
토리든,"히알루론산이 좋다고해서 여러개 테스트 해보고 선택했는데 효과가 좋길 바랍니다~",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-24 00:00:00.000,362869972
아누아,"진짜 제 인생 토너에요ㅠㅠ 아직 3통 밖에 안 썼긴한데 앞으로 게속 쓸 예정이에요!!!! 제가 엄청엄청 민감한 피분데 이거만큼 순한게 없어요 그리고 바르자마자 붉은기 싹 사라지고요 잡티도 좀 사라지는거 같았어요 피부결 정리된게 눈으로 보입니다!
이거 엄청 추천해요!!",5,,,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-24 00:00:00.000,362869775
토리든,"진짜 순하고 촉촉하고 다른 제품들 써보고 기초 토너 샀는데 자극 없어서 좋아요!",5,,,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-26 00:00:00.000,362869777
아누아,"화장솜에 뭍혀서 닦토하면 완전 매끈해지고 피부가 보들보들해져요",5,,,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-24 00:00:00.000,362869779
토리든,"토리든 수분라인은 무난하게 좋은 거 같아요 뭔가 피부에 수분이 부족한거같다 채워주고싶다 할때 바르면 유수분 밸런스가 맞아지는 것 같아서 좋습니다! 제형은 물처럼 흐르는 제형이에요",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-26 00:00:00.000,362869782
아누아,"아무래도 비싸긴하만 이거만한 토너가 없는 것 같네요. 보습도 잘되고 수분감도 오래갑니다.",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-24 00:00:00.000,362869787
아누아,"완전 물 타입은 아니고 약간의 점성은 느껴져요 하지만 얼굴에 바르고 나면 끈적이지 않아서 잘 사용하고 있답니다!",5,"건성, 봄웜톤, 모공, 블랙헤드",한달이상사용,"{""피부타입"":""건성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-24 00:00:00.000,362869789
아누아,"좋아요, 항상 토너는 아누아 토너만 사용합니다 가격은 조금 있지만 그래도 효과는 좋은 것 같아요",5,,재구매,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-03-20 00:00:00.000,362869975
토리든,"원래 히알루론산 들어간거는 좀 겉돌아서 안조아했는데 이건 넘조아요",5,,한달이상사용,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-26 00:00:00.000,362869791
토리든,"자극없이 순해서 아주 좋아여 추천합니다~~~~~~~~~",5,,,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-25 00:00:00.000,362869794
아누아,"가끔 아토피가 심한 날에는 자극이 느껴지지만 토너는 아누아가 제일 좋은 것 같아요",5,,한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-03-24 00:00:00.000,362869796
토리든,"지성인데 딱히 답답하거나 끈적거리지는 않음
마스크팩 하기 전에 이걸로 결정리해주면 좋아용",5,"지성, 각질, 다크서클",한달이상사용,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-25 00:00:00.000,362869802
아누아,"항상 사용해온 토너라서 세일할 때마다 구매해요 가격은 조금 비싸요ㅠ",5,,한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""보통이에요""}",2025-03-24 00:00:00.000,362869803
토리든,"매번 스킨만 사용하고 있는데 속보습을 좀 채워주는 것 같아서 너무 만족하고 있어요 ㅎㅎ",5,,재구매,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-25 00:00:00.000,362869805
아누아,"너무 촉촉한데 끈적이지 않아 사계절 내내 쓰는 제품입니다!!",5,,,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-19 00:00:00.000,362869978
토리든,"제품에 감사드립니다. 매우 기분 좋은 향이에요. 온라인 매장을 운영해주셔서 감사합니다. 감사합니다.",5,,,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-03-24 00:00:00.000,362869979
아누아,"토너는 이것만 써요.. 마침 기획 구성이 좋아 재연했습니다",5,,재구매,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-19 00:00:00.000,362869982
아누아,"토너는 아누아 어성초토너만 사용해요!
올영에서 할인받아 저렴하게 구매했어요!",4,,한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-03-19 00:00:00.000,362869983
토리든,"정말 너무너무너무 좋아요 제 인생탬 입니다. 꼭사세요 정말 안살 이유가 없어요",5,,재구매,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-24 00:00:00.000,362869999
아누아,"무난해요. 토너로 뭐 피부 효과를 본 적은 아직 없어서… 환절긴데 토너 바꿔서 속당김이 생기고 그런 건 아니여서 그냥 무난무난템인 듯 싶어요. 더 쓰고 후기 남길게요",5,"지성, 가을웜톤, 각질, 모공",,"{""피부타입"":""지성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-24 00:00:00.000,362869815
아누아,"넘버즈인 1번 토너 쓰다가 다시 돌아왔어요!! 확실히 진정에 효과 있는 듯합니다. 다른 제품 쓰다가 돌아오니 차이가 눈에 보이네용!!",5,"복합성, 웜톤, 모공, 민감성",,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-23 00:00:00.000,362869817
토리든,"지성피부에 딱이에요
너무 기름지지도 않고 순하고 촉촉해요
매번 사는 템",5,,,"{""피부타입"":""지성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-25 00:00:00.000,362869819
토리든,"정착템...세일할 때마다 사둬야해요 ㅠㅠ
같이 오는 100ml도 여행다닐 때마다 데리고 다니기 좋아용",5,,재구매,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-25 00:00:00.000,362869822
아누아,"두 통째 구매중입니다 ! 일단 촉촉하고 토너팩으로 사용하면 메이크업 전에 결 정리도 돼서 좋아요",5,,,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-23 00:00:00.000,362869825
아누아,"매우 순하고 데일리로 쓰기 너무 좋아요. 물같은 제형이지만 완전 물제형처럼 얼굴에 바르면 비로 흡수돼서 건조되는정도는 아니고 촉촉하게 흡수돼요. 여드름피부인데도 진정이 되는 느낌이나고 붉은기 진정에도 좋은것같애여💘💘완전 추천",4,,한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-23 00:00:00.000,362869828
토리든,"이거만 써요 순하고 더랩은 토너하고 나면 속당김이 있는데 이건 어뵤거든요",5,"지성, 모공, 블랙헤드",,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-24 00:00:00.000,362870007
아누아,"토너는 이걸로 정착했어요! 순하고 진정되는 토너 좋아요~~~",5,"지성, 여름쿨톤, 모공, 미백",한달이상사용,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-19 00:00:00.000,362870011
아누아,"좁살 없애주는 토너!
3년 넘게 사용중입니당.
엄청 순하고 대용량으로 떨어질 걱정 없이 마음 편하게 겹겹히 발라주면서 속건조 잡아줘요ㅎㅎ
물 같아서 흡수도 빠르답니당",5,"복합성, 웜톤, 각질, 모공",,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-19 00:00:00.000,362870013
토리든,"토리든 유명하길래 한번 사용해봤는데 진짜 별로입니다
속건조가 심해서 히알루론산르로 사봤는데 이건 뭐 거의 물입니다..ㅋㅋ
여러겹 발라도 뭐 쫀쫀하게 채워지는건 하나도 없고 걍 물이네여
재구매 의사는 1도 없습니다",2,,한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-24 00:00:00.000,362870017
아누아,"자극 없이 순하고 촉촉해서 좋아요.
생각보다 한통 쓰는데 오래걸려요
제가 써보고 좋아서 엄마것도 구매했습니다.
벌써 세번째 구매에요~~",5,"건성, 웜톤, 다크서클, 민감성",,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-19 00:00:00.000,362870019
아누아,"아누아 토너만 제구매중이에요 그만큼 순하고 쓰기 좋아요 토너로쓰기 편해요",5,,,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-03-19 00:00:00.000,362870021
토리든,"N통째 쓰고잇고 이거만큼 순하고 민감성피부에 좋은 토너는 없는 것 같아용",5,"여름쿨톤, 민감성, 잡티",한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-24 00:00:00.000,362870023
토리든,"한 3년째 쓰는 것 같아요 무난하게 쓰기 좋는 템인 것 같아요 굳굳",5,,재구매,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-25 00:00:00.000,362869832
아누아,"주변 추천도 많이 받았고 이미 유명템이더라구요? 그래서 구매했죠",5,,재구매,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-23 00:00:00.000,362869833
토리든,"레이어딩 해주면 징짜 좋아요ㅠㅠ속건조도 잡아주고 가격도 좋고 같이 들어있는 솜이 징짜 좋아여ㅠㅠ",5,,재구매,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-25 00:00:00.000,362869838
아누아,"몇 통째 쓰고있는데 가볍게 쓰기 좋아요 피부 뒤집어졌을때는 토너팩으로 쓰기에도 적당해요",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-03-23 00:00:00.000,362869841
아누아,"아누아 어성초77스킨 정말 씻고나와서 일단 건조할틈없이 이걸 듬뿍3번정도 뿌려줍니다!!그리고 꿀템을 발견했는데 다이소 안개분사 스프레이랑 딱맞아요!!
글서 더 편하고 부드럽게 매일3스킨 촵촵해주고있습니다!
다들 이렇게 한번만 사용해보셨으면 좋겟어요!!미스크용으로 사용할수있어서 수시로 뿌려주고잇습니당!",5,"복합성, 여름쿨톤, 각질, 다크서클",재구매,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-23 00:00:00.000,362869844
토리든,"무향이고 자극이 안느껴져서 좋았어요
드라이하게 날라가는 제형이 아니라
보습막 형성되는 느낌이에요",5,,한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-25 00:00:00.000,362869847
아누아,"1/2 솜에 푹 적셔서 팩토 해주면 진정이 아주 잘돼요. 하지만 이렇게 사용하니 너무 금방 씁니다ㅠㅠ 그냥 흡토는 추천하지 않습니다. 너무 가벼워서 적어도 세번은 쌓아줘야 수분감이 쌓이는 느낌인데 너무 귀찮습니다. 흑 그래도 팩토용으로 재구매 할 의사 있습니다!",5,"복합성, 여름쿨톤, 모공, 블랙헤드",,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-22 00:00:00.000,362869851
아누아,"대용량이라 듬뿍 쓸 수 있어서 좋고 향이 부담스럽지 않아요. 촉촉하고 자극 없습니다",5,,한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-19 00:00:00.000,362870026
아누아,"여드름섵 피부라서 어성초 관련 제품 쓰는데 이건 처음 써봐요",5,,,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-19 00:00:00.000,362870029
토리든,"히알루론산 토너 여러가지 써보앗는데요
토리든은 처음써봐요 살짝 블루톤색이 도네요
닦토용으로 주로 사용해요 솜도 주셔서 잘 사용하겠습니다",5,,,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-24 00:00:00.000,362870030
아누아,"재구매 했어요. 보습에 아주 좋아요. 계속 쓰게 될것 같아요.",5,,,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-18 00:00:00.000,362870036
아누아,"3통째 쓰고 있는데 자극없이 순하게 수분채워줘서 너무 좋아요 !! 인생토너 등극 이거 쓰면 깐달걀 가능해요",5,"건성, 여름쿨톤, 미백, 민감성",한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-18 00:00:00.000,362870037
토리든,"촉촉하고 또 피부가 수분을 머금게 해줍니다 좋은 토너에요!",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-24 00:00:00.000,362870039
아누아,"저는 토너 이것만 썽용오오옹 흡수도 너무 빠르고 수분감이 진짜 넘쳐서 흘러요",5,,재구매,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-18 00:00:00.000,362870042
아누아,"이거는 토너팩 할때 쓰는데 한번 쓰면 진정되는게 눈에 보여용",5,"지성, 봄웜톤, 모공, 민감성",한달이상사용,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-16 00:00:00.000,362870163
아누아,"같이 주는 스누피 화장솜 졸귀🥺 이 토너는 진짜 너무너무너무 하 그냥 너무 좋음 7통 정도 쓴듯",5,"지성, 여름쿨톤, 블랙헤드, 트러블",,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-16 00:00:00.000,362870165
토리든,"아주 순한제품이고 물제형이라
스킨팩이나 닦토하기 좋아요.
근데 피부에 적극적인 변화는 없지만
그렇다고 문제도 없는 무난한 템 같아요
저는 스킨팩대용으로 대용량구매했고
공병에 담아 미스트로 사용하기도 합니다.",3,,재구매,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-03-25 00:00:00.000,362869854
아누아,"진짜 저 이거 쓰고 여드름 많이 없어졌어요!!! 진짜 감사합니다ㅠㅠ",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-22 00:00:00.000,362869857
아누아,"와 이거 안사면 손해다 다들 사세요 완전 좋음 강추!!
완전 좋아요 짱짱 나중에 또 살게용용구리~~",5,,한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-03-22 00:00:00.000,362869858
토리든,"용량 많아서 샀어요
무난한 토너입니다
닦토로 좋아요
할인할 때 사서 좋음",5,"복합성, 웜톤, 각질, 트러블",,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-03-25 00:00:00.000,362869862
토리든,"거의 무향에 각질제거용으로 용의하다고 해서 사봤는데 시원하고 좋은고 같아요 같이 들어있는 솜도 완전 조음",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-25 00:00:00.000,362869871
토리든,"바른듯 안바른듯 애매할 때가 있습니다
제가 너무 건성이라서 그런지 지성 피부에 좋을듯 합니다 유분기가 전혀 없는 깔끔한 느낌만 있어요",3,,,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-25 00:00:00.000,362869875
아누아,"할인때릴때마다 이거 삽니다 아누아 믿고 사세여 제발들 모두들 겟 ㄱ",5,,한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-03-14 00:00:00.000,362870227
토리든,"향은 무향이고 옅은 하늘색입니다 열고 닫기도 편하구요 사용감도 무난한 편입니다!!!",5,,재구매,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-23 00:00:00.000,362870229
아누아,"그냥 계속 쓰게 돼요,, 비싼데...하면서도 계속 사고 있고 용량 생각하면 뭐 괜찮은건가 싶기도 하고 하..",5,"복합성, 봄웜톤, 각질, 모공",,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-18 00:00:00.000,362870044
토리든,"앰플이 좋아서 토너도 구매해봤어요 제품이 순해서 트러블이 안나 좋아요",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-03-24 00:00:00.000,362870048
토리든,"세수하고 챱챱 바르기 좋아요 그냥 물 같긴한데 막 바르기 좋으네요",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-24 00:00:00.000,362870053
토리든,"저는 닦토로 사용하는데요 향은 무형인거 같고 화장솜에 충분히 묻혀서 닦으면 뭔가 깨끗해지는 느낌이 들어요 제가 여러 토너를 사용해본결과 토리든이 제일 좋았습니다",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-24 00:00:00.000,362870062
아누아,"여행갈때 사용하려고 하나 더 구매했어요. 잘사용했습니다.",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-18 00:00:00.000,362870069
아누아,"요철이랑 좁쌀 여드름이 고민이라 구매했어요
토너팩으로 매일 사용하려구요",5,,,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-15 00:00:00.000,362870169
토리든,"일단 500ml라 오래 쓸 듯 너무 순함,자극 일도 없고 피부결 정리도 됌 같이 준 화장솜도 너무 좋음",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-23 00:00:00.000,362870172
아누아,"무난해요~ 그냥저냥 사용하기 좋은 듯요 딱히 효과는 모르겠어요",3,"민감성, 웜톤, 각질, 모공",,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-15 00:00:00.000,362870177
토리든,"처음 사용해보는 토너인데 자극이 없고 보습력이 좋아서 아주 만족합니다",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-23 00:00:00.000,362870179
토리든,"올영 토너로 핫템이라 고민하다가 선택하게 되었습니다. 일단 기대보다는 별로 였어요. 히알루론산의 촉촉함을 기대하고 사용해보았는데 생각보다느나 촉촉함이 덜했고 3겹이상 토너를 하지 않으면 피부가 당겼어요~ 악건성인 피부에게는 아쉬웠습니다. 그래서 다른게 사용합니다!! 토너팩! 스킨케어 하기전 진정용도로 사용하면 좋았어요!!
정리해보자면 겨울보다는 여름용으로 사용하면 좋을것 같고
지성피부에게 좋을거라 생각됩니다~",3,건성,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-14 00:00:00.000,362869878
토리든,"이 토너는 피부에 촉촉함을 더해주고, 자극 없이 부드럽게 사용돼요. 피부결이 매끄럽고 상쾌한 느낌을 줍니다.",5,,재구매,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-25 00:00:00.000,362869879
아누아,"몇 년째 꾸준히 사용중이에요.
계속 쓸 때는 뭐가 좋은지 모르고 쓰다가 다른 토너로 바꾸면 확실히 티가 나요. 그래서 못 끊고 있습니다.
참고로 몇 년째 사용중이지만 깐달걀은 아직입니다.",5,,,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-22 00:00:00.000,362869884
아누아,"몇년간 쓰고있는 토너입니다 다른거로 갈아타는순간 피부가 뒤집어지네요 ㅠ",5,,한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-03-22 00:00:00.000,362869886
아누아,"몇년간 쓰고있는 토너입니다 다른거로 갈아타는순간 피부가 뒤집어지네요 ㅠ",5,,한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-03-22 00:00:00.000,362869890
아누아,"진정이 엄청 잘 되는 느낌도 아니고 수분 충전용이라고 하기에는 이 가격보다 싼 가격의 토너도 많아서 잘 모르겠네요..",4,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-22 00:00:00.000,362869896
아누아,"데일리 닦토로 쓰기보다는 스킨팩에 쓰고 있습니다! 저는 끈적한 게 싫어서 마무리가 산뜻한 제형을 좋아하는데 이 제품은 약간 마무리가 무겁더라구요 ㅠㅠ 그래서 보습이 필요할 시점이나 진정이 필요할 때 사용하면 좋을 것 같습니다!",4,,,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-14 00:00:00.000,362870235
토리든,"향은 무향이고 옅은 하늘색입니다 열고 닫기도 편하구요 사용감도 무난한 편입니다!!",5,,재구매,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-23 00:00:00.000,362870237
토리든,"향은 무향이고 옅은 하늘색입니다 열고 닫기도 편하구요 사용감도 무난한 편입니다!",5,,재구매,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-23 00:00:00.000,362870240
아누아,"이거 없으면 불안한1인 스프레이공병에담아서 듬뿍뿌리면 짱",5,,,"{""피부타입"":""건성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-14 00:00:00.000,362870241
아누아,"무난무난 근데 뽀득거리는느낌이 있어서 호불호 있을듯
일단 가성비가 좋아서. 사보는거 추천",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-03-13 00:00:00.000,362870244
토리든,"향은 무향이고 옅은 하늘색입니다 열고 닫기도 편하구요 사용감도 무난한 편입니다~~~",5,,재구매,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-23 00:00:00.000,362870247
토리든,"향은 무향이고 옅은 하늘색입니다 열고 닫기도 편하구요 사용감도 무난한 편입니다~~",5,,재구매,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-23 00:00:00.000,362870249
토리든,"향은 무향이고 옅은 하늘색입니다 열고 닫기도 편하구요 사용감도 무난한 편입니다~",5,,재구매,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-23 00:00:00.000,362870254
아누아,"올영 세일할때 샀어요! 같은 라인 클렌징오일 너무 잘쓰고있어서 토너도 사봤어요 후기도 많고 만족해요.",5,"복합성, 가을웜톤, 모공, 주름",,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-03-13 00:00:00.000,362870265
아누아,"몇통째 쓰고 있는지 모를정도로 좋아요! 다른 토너도 한번 써보고 결국 아누아로 돌아오게되네요! 깐달걀처럼 만들어주고 아침저녁으로 토너패드 쓰고 아누아 물토너로 3번~5번정도 발라주는데 너무 좋습니다!",5,,,"{""피부타입"":""건성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-13 00:00:00.000,362870271
아누아,"너어어어무 좋은데 비싸요 ㅠㅠ 꼭 세일 할 때 구매하세요!!",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-13 00:00:00.000,362870273
토리든,"너무 좋아요 세안하고 레이어링하기 좋은 토너 입니다
수분채우는데 추천드릴게요",5,"민감성, 쿨톤, 민감성, 블랙헤드",재구매,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-24 00:00:00.000,362870071
아누아,"자극감도 없고 순해서 좋아요 수부지 타입인데 수분감도 많은 것 같아요",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-18 00:00:00.000,362870075
